VHWY	INTERSECTION	TYPE	LATITUDE	LONGITUDE
v327	KNOBB	RPRT_PT 	33.698639	111.909361
v327	RADOM	RPRT_PT 	33.997472	111.840417
v327	FERER	RPRT_PT 	34.197972	111.793972
v327	OATES	RPRT_PT 	34.870083	111.709444
v327	FLG  	VOR     	35.147222	111.674139
v328	JAC  	VOR     	43.608306	110.734667
v328	BPI  	VOR     	42.579444	110.109222
v328	OCS  	VORTAC  	41.590222	109.015306
v328	SNAKY	RPRT_PT 	41.196028	108.374000
v328	CELIA	RPRT_PT 	40.819778	107.774278
v328	MEKWY	RPRT_PT 	40.667222	107.534472
v328	CHE  	VOR     	40.520083	107.304889
v328	HABRO	RPRT_PT 	40.346056	107.012139
v328	SBURG	RPRT_PT 	40.275250	106.893833
v328	RLG  	VORTAC  	40.002639	106.442472
v328	DOBEE	RPRT_PT 	39.778250	106.192472
v328	SKEED	RPRT_PT 	39.291389	105.657083
v328	POWDR	RPRT_PT 	39.395111	105.481889
v328	DVV  	VORTAC  	39.894694	104.624333
v329	CORKY	RPRT_PT 	30.822806	86.512056
v329	GALON	RPRT_PT 	30.864194	86.501917
v329	UIA  	VOR     	31.309611	86.392167
v329	RUTEL	RPRT_PT 	31.716028	86.360083
v329	HEMMO	RPRT_PT 	31.908306	86.344806
v329	MGM  	VORTAC  	32.222333	86.319722
v330	ILR  	VOR     	43.593111	118.955056
v330	BOI  	VORTAC  	43.552806	116.192139
v330	CANEK	RPRT_PT 	43.316083	115.807778
v330	ALKAL	RPRT_PT 	43.016194	115.328111
v330	TORIN	RPRT_PT 	43.046639	114.901083
v330	KINZE	RPRT_PT 	43.081028	114.388750
v330	IDA  	VOR     	43.519000	112.063917
v330	OSITY	RPRT_PT 	43.542167	111.740528
v330	JAC  	VOR     	43.608306	110.734667
v330	DNW  	VOR     	43.828278	110.335472
v330	ROWEY	RPRT_PT 	43.320389	109.069667
v330	RIW  	VOR     	43.065750	108.455528
v330	ETTAS	RPRT_PT 	43.073139	108.074028
v330	DDY  	VORTAC  	43.090861	106.277028
v331	AZQ  	VOR     	37.391278	83.263028
v331	ECB  	VORTAC  	38.158361	82.910056
v332	FRA  	VORTAC  	37.104417	119.595444
v332	HNW  	VOR     	38.724694	120.749333
v332	COLOM	RPRT_PT 	38.838972	120.870028
v332	MRGGO	RPRT_PT 	39.222278	121.278667
v332	DURHA	RPRT_PT 	39.663611	121.756667
v332	RBL  	VORTAC  	40.098917	122.236361
v333	DALAS	RPRT_PT 	33.960194	84.858222
v333	ERLIN	RPRT_PT 	34.085389	85.019611
v333	RMG  	VORTAC  	34.162556	85.119417
v333	DUMBB	RPRT_PT 	34.555306	85.136028
v333	GQO  	VORTAC  	34.961278	85.153361
v333	BOOPS	RPRT_PT 	35.390889	85.062139
v333	HCH  	VORTAC  	35.781000	84.978444
v333	JELLO	RPRT_PT 	36.433444	84.830444
v333	WNSOR	RPRT_PT 	36.760944	84.755194
v333	FIBKE	RPRT_PT 	37.039472	84.690694
v333	DOLLY	RPRT_PT 	37.400639	84.606306
v333	REILY	RPRT_PT 	37.721861	84.530583
v333	HYK  	VORTAC  	37.966472	84.472444
v334	SJC  	VOR     	37.374722	121.944639
v334	SUNOL	RPRT_PT 	37.605528	121.810361
v334	ALTAM	RPRT_PT 	37.812222	121.747111
v334	OAKEY	RPRT_PT 	38.056556	121.673667
v334	VISTO	RPRT_PT 	38.194083	121.629306
v334	SAC  	VORTAC  	38.443667	121.551611
v335	STL  	VORTAC  	38.860694	90.482361
v335	MERAM	RPRT_PT 	38.563083	90.419333
v335	IMPER	RPRT_PT 	38.452278	90.396000
v335	ARNOL	RPRT_PT 	38.264361	90.356583
v335	GLASS	RPRT_PT 	38.126972	90.327917
v335	NIKEL	RPRT_PT 	37.979167	89.798139
v335	DEVER	RPRT_PT 	37.853444	89.357139
v335	MWA  	VOR     	37.754250	89.011694
v336	ELN  	VORTAC  	47.024389	120.458444
v336	QUINT	RPRT_PT 	47.214000	119.908778
v336	EPH  	VORTAC  	47.377917	119.424000
v337	CUTTA	RPRT_PT 	40.876222	80.643278
v337	DEFOE	RPRT_PT 	41.043694	81.045806
v337	ACO  	VOR     	41.107889	81.201556
v337	DOLFN	RPRT_PT 	42.213250	81.653500
v337	ECK  	VORTAC  	43.255889	82.717917
v337	VASAR	RPRT_PT 	43.417472	83.503250
v337	REESE	RPRT_PT 	43.465167	83.741083
v337	MBS  	VOR     	43.531639	84.077306
v337	MOP  	VOR     	43.622833	84.737278
v337	HIC  	VORTAC  	43.574861	85.716167
v338	LIN  	VORTAC  	38.074583	121.003861
v338	MUREQ	RPRT_PT 	38.484000	120.844139
v338	HNW  	VOR     	38.724694	120.749333
v338	SWR  	VOR     	39.180333	120.269611
v339	AZQ  	VOR     	37.391278	83.263028
v339	KAVCO	RPRT_PT 	37.545056	83.388750
v339	TRENT	RPRT_PT 	37.800667	83.599111
v339	MASSE	RPRT_PT 	38.050639	83.808722
v339	SPROW	RPRT_PT 	38.210750	83.941889
v339	FLM  	VOR     	38.649500	84.310639
v340	RID  	VORTAC  	39.755028	84.838861
v340	ARBAS	RPRT_PT 	39.968333	84.898778
v340	DEBAR	RPRT_PT 	40.254472	84.979778
v340	FWA  	VORTAC  	40.979083	85.188056
v340	OXI  	VOR     	41.322056	86.649306
v340	AZUMO	RPRT_PT 	41.457778	87.004806
v340	HALIE	RPRT_PT 	41.516083	87.158861
v340	BEARZ	RPRT_PT 	41.560111	87.275806
v341	CID  	VOR     	41.887528	91.785694
v341	ANOSA	RPRT_PT 	42.110972	91.322333
v341	DBQ  	VORTAC  	42.401472	90.709083
v341	JIJLU	RPRT_PT 	42.600861	90.347917
v341	BAULK	RPRT_PT 	42.684750	90.194639
v341	DALEY	RPRT_PT 	42.905028	89.788389
v341	THEBO	RPRT_PT 	42.967472	89.672194
v341	MSN  	VORTAC  	43.144833	89.339694
v341	RANDO	RPRT_PT 	43.482889	89.029611
v341	BADAN	RPRT_PT 	43.742167	88.788861
v341	OSH  	VORTAC  	43.990417	88.555944
v341	GRB  	VORTAC  	44.555167	88.194861
v341	MNM  	VOR     	45.180139	87.647194
v341	HAVEL	RPRT_PT 	45.403611	87.809222
v341	IMT  	VORTAC  	45.816028	88.112139
v341	CHEAT	RPRT_PT 	46.048500	87.942083
v341	MQT  	VOR     	46.528917	87.585472
v341	BRIDE	RPRT_PT 	46.745750	87.886222
v341	SIMON	RPRT_PT 	46.990944	88.230611
v341	CMX  	VOR     	47.170250	88.485389
v343	DBS  	VORTAC  	44.088861	112.209333
v343	WAIDE	RPRT_PT 	44.846917	111.746444
v343	RANEY	RPRT_PT 	45.516389	111.326361
v343	GATEY	RPRT_PT 	45.668833	111.229167
v343	BZN  	VOR     	45.783889	111.155444
v343	THESE	RPRT_PT 	45.950417	111.540861
v343	SUZZY	RPRT_PT 	46.102889	111.898444
v343	EVVER	RPRT_PT 	46.303361	112.375722
v343	KETCH	RPRT_PT 	46.418500	112.653611
v343	GLUES	RPRT_PT 	46.448500	112.726500
v343	DRU  	VOR     	46.636083	113.186583
v344	DPR  	VORTAC  	45.078167	101.715083
v344	ABR  	VOR     	45.417389	98.368722
v344	EVUKY	RPRT_PT 	46.060500	97.650333
v344	FAR  	VORTAC  	46.753389	96.851333
v345	DLL  	VORTAC  	43.550861	89.763583
v345	HURST	RPRT_PT 	43.936028	90.203472
v345	MILTO	RPRT_PT 	44.320389	90.650194
v345	FALEN	RPRT_PT 	44.645583	91.113750
v345	EAU  	VORTAC  	44.897667	91.478556
v345	HYR  	VOR     	46.019000	91.446389
v345	GRASS	RPRT_PT 	46.352861	91.114806
v345	ASX  	VOR     	46.549417	90.917250
v346	VLV  	VOR     	45.925028	70.845917
v346	MOTOR	RPRT_PT 	45.805444	69.980639
v346	MLT  	VOR     	45.586722	68.515472
v348	YQT  	VORTAC  	48.253778	89.437306
v348	GRIBY	RPRT_PT 	47.754278	86.260028
v348	WAGGO	RPRT_PT 	46.901333	85.007139
v348	SSM  	VORTAC  	46.412056	84.314889
v348	TP   	TRNG_PT 	46.700278	82.556056
v349	BLI  	VORTAC  	48.945278	122.579222
v349	COGLE	RPRT_PT 	49.075861	122.564000
v350	LBL  	VORTAC  	37.044389	100.971194
v350	ICT  	VORTAC  	37.745222	97.583833
v350	CNU  	VOR     	37.626139	95.593444
v352	VLV  	VOR     	45.925028	70.845917
v352	PATTA	RPRT_PT 	45.982222	69.596167
v352	HUL  	VOR     	46.039500	67.834167
v352	YFC  	VORTAC  	45.894778	66.418889
v353	JXN  	VOR     	42.259222	84.458583
v353	HAVEN	RPRT_PT 	42.541444	84.246889
v353	QUBEE	RPRT_PT 	42.710361	84.119111
v353	FNT  	VORTAC  	42.966056	83.741083
v354	IRW  	VORTAC  	35.358583	97.609222
v354	TRUMP	RPRT_PT 	35.845139	97.263861
v354	GULLI	RPRT_PT 	36.011944	97.144333
v354	PER  	VORTAC  	36.746500	97.160111
v354	EMP  	VORTAC  	38.291167	96.138083
v355	UKW  	VORTAC  	33.535889	97.821278
v355	DOPEY	RPRT_PT 	33.614222	97.954139
v355	HUNKI	RPRT_PT 	33.777250	98.232167
v355	SPS  	VORTAC  	33.987250	98.593500
v356	DBL  	VOR     	39.439333	106.894694
v356	FISTR	RPRT_PT 	39.501472	106.767111
v356	FIDLE	RPRT_PT 	39.616444	106.529583
v356	DOBEE	RPRT_PT 	39.778250	106.192472
v356	ELORE	RPRT_PT 	39.865194	105.050167
v356	DVV  	VORTAC  	39.894694	104.624333
v357	LKV  	VORTAC  	42.492861	120.507111
v357	ILR  	VOR     	43.593111	118.955056
v357	POTSY	RPRT_PT 	44.245889	118.362139
v357	BKE  	VOR     	44.840583	117.807861
v357	IBEAM	RPRT_PT 	45.396389	118.021250
v357	TOLGA	RPRT_PT 	45.881111	118.210944
v357	ALW  	VOR     	46.086972	118.292556
v357	BACUN	RPRT_PT 	46.300889	118.483611
v357	WATSY	RPRT_PT 	46.609861	118.762750
v357	MWH  	VOR     	47.210861	119.316806
v357	QUINT	RPRT_PT 	47.214000	119.908778
v357	EAT  	VOR     	47.399694	120.210806
v358	SAT  	VORTAC  	29.644028	98.461361
v358	GUADA	RPRT_PT 	29.879333	98.563194
v358	STV  	VORTAC  	30.206750	98.705750
v358	YUNGS	RPRT_PT 	30.426556	98.580222
v358	FELTZ	RPRT_PT 	30.553667	98.507333
v358	KEVIN	RPRT_PT 	30.644861	98.454917
v358	LZZ  	VORTAC  	31.185500	98.141861
v358	TP   	TRNG_PT 	31.468278	97.854750
v358	BANDI	RPRT_PT 	31.509833	97.730222
v358	RAWED	RPRT_PT 	31.603056	97.449056
v358	ACT  	VORTAC  	31.662333	97.269028
v358	IGORR	RPRT_PT 	31.824389	97.466278
v358	GAINS	RPRT_PT 	31.952000	97.622361
v358	BRIAN	RPRT_PT 	32.031139	97.719500
v358	JEN  	VORTAC  	32.159583	97.877694
v358	MQP  	VORTAC  	32.726194	97.997444
v358	UKW  	VORTAC  	33.535889	97.821278
v358	FERET	RPRT_PT 	33.798167	97.569444
v358	ADM  	VORTAC  	34.211556	97.168333
v358	ALEXX	RPRT_PT 	34.938667	97.742750
v358	IRW  	VORTAC  	35.358583	97.609222
v359	NLD  	VOR     	27.433333	99.566667
v359	LRD  	VORTAC  	27.478778	99.417639
v360	SSM  	VORTAC  	46.412056	84.314889
v360	WALAC	RPRT_PT 	45.789722	82.079111
v361	FMN  	VORTAC  	36.748361	108.098944
v361	MARKE	RPRT_PT 	37.055889	108.064694
v361	UNLAP	RPRT_PT 	37.220889	108.046222
v361	SCRUB	RPRT_PT 	38.091056	107.947333
v361	LYZZA	RPRT_PT 	38.390139	107.912806
v361	MTJ  	VOR     	38.506444	107.899306
v361	ICIES	RPRT_PT 	38.712056	107.776917
v361	DIRDY	RPRT_PT 	38.930056	107.515222
v361	PITMN	RPRT_PT 	39.100750	107.308611
v361	DBL  	VOR     	39.439333	106.894694
v361	VAILE	RPRT_PT 	39.658833	106.719528
v361	NATTI	RPRT_PT 	39.721278	106.669472
v361	RLG  	VORTAC  	40.002639	106.442472
v361	ALLAN	RPRT_PT 	40.422556	105.520139
v361	BARGR	RPRT_PT 	40.886500	105.083139
v361	CYS  	VORTAC  	41.210944	104.772917
v362	SSI  	VORTAC  	31.050500	81.445972
v362	BERTT	RPRT_PT 	31.167250	81.698333
v362	HABLE	RPRT_PT 	31.354028	82.105722
v362	AMG  	VORTAC  	31.536528	82.508083
v362	VNA  	VORTAC  	32.213444	83.497250
v362	OGLOJ	RPRT_PT 	32.486167	83.582667
v362	MCN  	VORTAC  	32.691167	83.647194
v363	KRAUZ	RPRT_PT 	33.547083	117.775972
v363	JOGIT	RPRT_PT 	33.781806	117.780861
v363	PRADO	RPRT_PT 	33.923194	117.783806
v363	POM  	VORTAC  	34.078361	117.787056
v364	LINCO	RPRT_PT 	35.440611	81.400472
v364	SUG  	VORTAC  	35.406500	82.268611
v364	WEAKS	RPRT_PT 	35.722222	82.501389
v364	UNICO	RPRT_PT 	36.225417	82.240444
v364	HMV  	VORTAC  	36.437056	82.129583
v365	BYI  	VOR     	42.580250	113.865861
v365	TP   	TRNG_PT 	43.213139	113.083528
v365	JATTS	RPRT_PT 	43.266806	112.907583
v365	ROCCA	RPRT_PT 	43.401167	112.461556
v365	IDA  	VOR     	43.519000	112.063917
v365	RIGBY	RPRT_PT 	43.654917	111.955806
v365	SABAT	RPRT_PT 	44.016611	111.665278
v365	LVM  	VORTAC  	45.702472	110.442472
v365	TP   	TRNG_PT 	45.649500	110.910667
v365	BZN  	VOR     	45.783889	111.155444
v365	MENAR	RPRT_PT 	45.990778	111.275389
v365	SWEDD	RPRT_PT 	46.449583	111.544917
v365	HLN  	VORTAC  	46.606833	111.953472
v365	WOKEN	RPRT_PT 	46.981861	112.025889
v365	ABARN	RPRT_PT 	47.319000	112.091861
v365	SHIMY	RPRT_PT 	47.462028	112.120083
v365	CHOTE	RPRT_PT 	47.665750	112.160583
v365	PENRY	RPRT_PT 	48.081972	112.244333
v365	CTB  	VORTAC  	48.564917	112.343250
v366	HGO  	VORTAC  	38.815000	103.626056
v366	CONAL	RPRT_PT 	39.120667	103.969778
v366	QUAIL	RPRT_PT 	39.259556	104.127333
v366	JEFEL	RPRT_PT 	39.362944	104.245278
v366	FQF  	VORTAC  	39.690139	104.620972
v367	INL  	VORTAC  	48.565806	93.405667
v367	YXL  	RBN     	50.118333	91.897778
v368	ALS  	VORTAC  	37.349139	105.815556
v368	RODDS	RPRT_PT 	37.204861	106.046028
v368	WAPRE	RPRT_PT 	37.143194	106.144083
v368	BRAZO	RPRT_PT 	36.820917	106.651778
v368	MANUL	RPRT_PT 	36.787861	107.355389
v368	TURLY	RPRT_PT 	36.766528	107.767861
v368	FMN  	VORTAC  	36.748361	108.098944
v369	DFW  	VORTAC  	32.865917	97.028056
v369	DARTZ	RPRT_PT 	32.284278	96.804222
v369	TORNN	RPRT_PT 	31.520417	96.514778
v369	BILEE	RPRT_PT 	31.164472	96.381611
v369	JUDDY	RPRT_PT 	30.527417	96.145889
v369	TNV  	VORTAC  	30.289111	96.058556
v370	LAX  	VORTAC  	33.933139	118.432028
v370	DODGR	RPRT_PT 	33.929056	118.138500
v370	LAHAB	RPRT_PT 	33.925667	117.925889
v370	PRADO	RPRT_PT 	33.923194	117.783806
v370	PDZ  	VORTAC  	33.918361	117.530000
v370	EDITS	RPRT_PT 	33.908667	117.289972
v370	SETER	RPRT_PT 	33.901028	117.109139
v370	BANDS	RPRT_PT 	33.889639	116.849472
v370	GARNE	RPRT_PT 	33.876722	116.569639
v370	PSP  	VORTAC  	33.870028	116.429750
v370	TNP  	VORTAC  	34.112222	115.769917
v371	BVT  	VORTAC  	40.556111	87.069333
v371	MONON	RPRT_PT 	40.833472	86.918444
v371	DENAM	RPRT_PT 	41.159611	86.739278
v371	OXI  	VOR     	41.322056	86.649306
v372	SLI  	VORTAC  	33.783306	118.054750
v372	JOGIT	RPRT_PT 	33.781806	117.780861
v372	KAYOH	RPRT_PT 	33.780333	117.590139
v372	HDF  	VOR     	33.776417	117.185306
v372	BANDS	RPRT_PT 	33.889639	116.849472
v372	GARNE	RPRT_PT 	33.876722	116.569639
v372	PSP  	VORTAC  	33.870028	116.429750
v372	CONES	RPRT_PT 	33.804750	116.018444
v372	BLH  	VORTAC  	33.596056	114.761194
v373	GSO  	VORTAC  	36.045694	79.976361
v373	EETEE	RPRT_PT 	35.406500	79.676556
v373	SDZ  	VORTAC  	35.215444	79.587944
v374	MVY  	VOR     	41.396194	70.612722
v374	FALMA	RPRT_PT 	41.372833	71.171167
v374	MINNK	RPRT_PT 	41.361333	71.424167
v374	WACKY	RPRT_PT 	41.340444	71.856222
v374	TMU  	VOR     	41.330417	72.052000
v374	KURTY	RPRT_PT 	41.347889	72.267861
v374	YODER	RPRT_PT 	41.289611	72.342444
v374	FLIBB	RPRT_PT 	41.227056	72.422278
v374	CREAM	RPRT_PT 	41.148861	72.521750
v374	BETHA	RPRT_PT 	41.185778	72.811667
v374	DENNA	RPRT_PT 	41.233250	73.193861
v374	CMK  	VOR     	41.280056	73.581361
v374	MICAL	RPRT_PT 	41.221250	73.850250
v374	ABARR	RPRT_PT 	41.191639	73.984611
v374	GAYEL	RPRT_PT 	41.406667	74.357167
v374	CFB  	VORTAC  	42.157500	76.136472
v375	ROA  	VORTAC  	37.343444	80.070472
v375	PROSE	RPRT_PT 	37.466639	79.727083
v375	RADIA	RPRT_PT 	37.604528	79.338028
v375	CLYFF	RPRT_PT 	37.669278	79.153556
v375	ROMAN	RPRT_PT 	37.803500	78.767500
v375	GVE  	VORTAC  	38.013556	78.152944
v375	HANEY	RPRT_PT 	38.288111	77.917778
v375	FLUKY	RPRT_PT 	38.506444	77.729222
v376	RIC  	VORTAC  	37.502333	77.320278
v376	EPICS	RPRT_PT 	37.786750	77.261667
v376	PEGBY	RPRT_PT 	38.078611	77.201056
v376	JIMBE	RPRT_PT 	38.128000	77.190750
v376	GRUBY	RPRT_PT 	38.208222	77.173972
v376	OJAAY	RPRT_PT 	38.292639	77.156278
v376	SABBI	RPRT_PT 	38.381889	77.137528
v376	IRONS	RPRT_PT 	38.531083	77.106083
v377	MOL  	VOR     	37.900528	79.106889
v377	TTUMS	RPRT_PT 	38.566889	79.048389
v377	TEAKK	RPRT_PT 	38.789083	79.028639
v377	ESL  	VOR     	39.225500	78.989500
v377	ELGEE	RPRT_PT 	39.513500	78.456250
v377	TOMAC	RPRT_PT 	39.684139	78.136056
v377	HGR  	VOR     	39.697722	77.855722
v377	SCAPE	RPRT_PT 	39.944917	77.536750
v377	HAR  	VORTAC  	40.302250	77.069556
v378	BAL  	VORTAC  	39.171056	76.661250
v378	ENSUE	RPRT_PT 	39.307111	76.544028
v378	CLIPR	RPRT_PT 	39.448111	76.421972
v378	TRISH	RPRT_PT 	39.503472	76.373917
v378	BELAY	RPRT_PT 	39.587694	76.300556
v378	TROYZ	RPRT_PT 	39.684000	76.118250
v378	NUGGY	RPRT_PT 	39.742944	76.006167
v378	MXE  	VORTAC  	39.918056	75.670806
v379	OTT  	VORTAC  	38.705861	76.744750
v379	DEALE	RPRT_PT 	38.797750	76.533444
v379	JETTA	RPRT_PT 	38.827278	76.465250
v379	GRACO	RPRT_PT 	38.941611	76.199778
v379	PRICE	RPRT_PT 	39.090639	75.850306
v379	ENO  	VORTAC  	39.231667	75.515917
v380	ONL  	VORTAC  	42.470500	98.686917
v380	OBH  	VORTAC  	41.375722	98.353583
v380	GRI  	VORTAC  	40.984028	98.314778
v380	HSI  	VOR     	40.604528	98.429611
v380	TKO  	VORTAC  	39.806389	98.260028
v381	BIH  	VOR     	37.376917	118.366500
v381	EVERR	RPRT_PT 	37.714833	118.546639
v381	NICOL	RPRT_PT 	37.967500	118.682500
v382	BCE  	VORTAC  	37.689194	112.303889
v382	TP   	TRNG_PT 	38.735444	110.807111
v382	GREEL	RPRT_PT 	38.751139	110.714694
v382	SAKES	RPRT_PT 	38.827472	110.258306
v382	JNC  	VORTAC  	39.059556	108.792583
v382	ECNOF	RPRT_PT 	38.194694	108.338444
v382	ETL  	VOR     	38.040250	108.258583
v382	DRO  	VOR     	37.153250	107.749611
v385	LBB  	VORTAC  	33.705056	101.914111
v385	BOOMR	RPRT_PT 	33.592667	100.703694
v385	ABI  	VORTAC  	32.481361	99.863444
v386	RZS  	VORTAC  	34.509528	119.771000
v386	OHIGH	RPRT_PT 	34.431361	119.310833
v386	FIM  	VORTAC  	34.356694	118.881278
v386	UMBER	RPRT_PT 	34.480333	118.516056
v386	SAUGS	RPRT_PT 	34.496583	118.467722
v386	PMD  	VORTAC  	34.631417	118.063833
v386	APLES	RPRT_PT 	34.548472	117.149472
v386	SOGGI	RPRT_PT 	34.502972	116.678250
v386	YUCCA	RPRT_PT 	34.103500	116.520944
v386	PSP  	VORTAC  	33.870028	116.429750
v387	REX  	VOR     	26.011667	98.233333
v387	MFE  	VOR     	26.173889	98.240750
v388	PDZ  	VORTAC  	33.918361	117.530000
v388	KNDAL	RPRT_PT 	33.923611	117.402250
v388	ACINS	RPRT_PT 	33.933889	117.162111
v388	DEWAY	RPRT_PT 	33.948667	116.739972
v388	PSP  	VORTAC  	33.870028	116.429750
v389	CIM  	VORTAC  	36.491389	104.872000
v389	FOGLE	RPRT_PT 	36.838361	104.302778
v389	EARLS	RPRT_PT 	37.287389	104.341333
v389	RADIO	RPRT_PT 	37.689500	104.376222
v389	PUB  	VORTAC  	38.294250	104.429444
v389	DRAKE	RPRT_PT 	38.606722	104.414250
v389	ADANE	RPRT_PT 	38.915222	104.399111
v389	LUFSE	RPRT_PT 	39.213778	104.384333
v389	FQF  	VORTAC  	39.690139	104.620972
v390	TCC  	VORTAC  	35.182139	103.598528
v390	BGD  	VORTAC  	35.807056	101.382139
v390	TP   	TRNG_PT 	36.016500	100.915056
v390	GAG  	VORTAC  	36.343722	99.880111
v391	FMN  	VORTAC  	36.748361	108.098944
v391	PLATA	RPRT_PT 	36.990972	108.272889
v391	CEZ  	VOR     	37.389861	108.561750
v391	DVC  	VORTAC  	37.808750	108.931278
v391	PAROX	RPRT_PT 	38.483333	108.857083
v391	JNC  	VORTAC  	39.059556	108.792583
v391	MACKS	RPRT_PT 	39.354111	108.946500
v391	BONGO	RPRT_PT 	40.122583	109.354861
v391	VEL  	VOR     	40.378889	109.493278
v391	OCS  	VORTAC  	41.590222	109.015306
v392	OAK  	VORTAC  	37.725917	122.223583
v392	SALAD	RPRT_PT 	37.773889	121.960222
v392	ALTAM	RPRT_PT 	37.812222	121.747111
v392	OAKEY	RPRT_PT 	38.056556	121.673667
v392	VISTO	RPRT_PT 	38.194083	121.629306
v392	SAC  	VORTAC  	38.443667	121.551611
v392	ROZZY	RPRT_PT 	38.745111	121.250500
v392	HAGAN	RPRT_PT 	38.888083	121.106528
v392	AUDIO	RPRT_PT 	38.945917	121.048056
v392	CONYO	RPRT_PT 	39.229778	120.759306
v392	SIGNA	RPRT_PT 	39.347111	120.639056
v392	TRUCK	RPRT_PT 	39.437694	120.161750
v392	VERDI	RPRT_PT 	39.483306	119.916972
v392	FMG  	VORTAC  	39.531278	119.656083
v393	TUS  	VORTAC  	32.095194	110.914861
v393	OLS  	VOR     	31.414944	110.848889
v393	HMO  	VOR     	29.095278	111.048889
v394	SLI  	VORTAC  	33.783306	118.054750
v394	AHEIM	RPRT_PT 	33.820333	117.911944
v394	ADAMM	RPRT_PT 	34.017056	117.816806
v394	POM  	VORTAC  	34.078361	117.787056
v394	CALBE	RPRT_PT 	34.121972	117.728389
v394	MEANT	RPRT_PT 	34.190278	117.636333
v394	GARDY	RPRT_PT 	34.255917	117.547611
v394	HESPE	RPRT_PT 	34.341222	117.431972
v394	APLES	RPRT_PT 	34.548472	117.149472
v394	BASAL	RPRT_PT 	34.757806	116.861778
v394	DAG  	VORTAC  	34.962444	116.578167
v394	CLARR	RPRT_PT 	35.675778	115.679639
v394	OASYS	RPRT_PT 	35.904167	115.386694
v394	LAS  	VORTAC  	36.079694	115.159806
v394	MMM  	VORTAC  	36.769278	114.277472
v395	TUS  	VORTAC  	32.095194	110.914861
v395	ARVEY	RPRT_PT 	31.694028	110.980806
v395	OLS  	VOR     	31.414944	110.848889
v395	TP   	TRNG_PT 	30.502611	111.191056
v395	HMO  	VOR     	29.095278	111.048889
v397	MLU  	VORTAC  	32.516889	92.036028
v397	TP   	TRNG_PT 	32.900306	91.359028
v397	RUTTS	RPRT_PT 	33.215111	91.169833
v397	GLH  	VOR     	33.523528	90.982944
v397	COVEN	RPRT_PT 	33.704833	90.899667
v397	KOCHA	RPRT_PT 	34.067639	90.731306
v397	WALET	RPRT_PT 	34.745306	90.413000
v397	HLI  	VORTAC  	34.770250	89.496500
v398	ABR  	VOR     	45.417389	98.368722
v398	TP   	TRNG_PT 	45.321000	97.681028
v398	ATY  	VORTAC  	44.979722	97.141750
v398	RWF  	VORTAC  	44.467250	95.128333
v398	ALMAY	RPRT_PT 	44.058583	93.585028
v398	KASPR	RPRT_PT 	43.965528	93.247028
v398	RST  	VOR     	43.782861	92.596917
v398	UKN  	VORTAC  	43.280083	91.537361
v398	QUEST	RPRT_PT 	43.287889	90.974861
v398	LNR  	VORTAC  	43.294389	90.133111
v399	VHP  	VORTAC  	39.814722	86.367583
v399	ADVAY	RPRT_PT 	39.922944	86.523833
v399	JELLS	RPRT_PT 	40.013167	86.654722
v399	JAKKS	RPRT_PT 	40.164222	86.875111
v399	BVT  	VORTAC  	40.556111	87.069333
v399	ERNEY	RPRT_PT 	40.703778	87.277694
v399	TP   	TRNG_PT 	40.866472	87.508917
v399	KENLA	RPRT_PT 	40.896278	87.529639
v399	EON  	VORTAC  	41.269639	87.791056
v400	PQI  	VORTAC  	46.774250	68.094556
v400	EIKMN	RPRT_PT 	46.119000	70.243306
v400	VLV  	VOR     	45.925028	70.845917
v401	RLY  	VOR     	43.964111	107.950833
v401	RANKK	RPRT_PT 	43.868194	107.762250
v401	DDY  	VORTAC  	43.090861	106.277028
v402	TCC  	VORTAC  	35.182139	103.598528
v402	MOSER	RPRT_PT 	35.021611	102.619333
v402	SIDER	RPRT_PT 	35.183750	102.026056
v402	AMA  	VORTAC  	35.287528	101.639306
v402	BRISC	RPRT_PT 	35.585250	100.528778
v402	GAG  	VORTAC  	36.343722	99.880111
v403	SBJ  	VOR     	40.583028	74.741750
v403	ABBYS	RPRT_PT 	40.473056	74.993611
v403	PTW  	VORTAC  	40.222278	75.560278
v403	SPERY	RPRT_PT 	40.080417	75.723500
v403	GLOMO	RPRT_PT 	39.865222	75.979167
v403	BELAY	RPRT_PT 	39.587694	76.300556
v404	CDS  	VORTAC  	34.369056	100.289028
v404	SNEED	RPRT_PT 	33.902361	99.327444
v404	ELECT	RPRT_PT 	33.931139	99.082972
v404	SPS  	VORTAC  	33.987250	98.593500
v405	BELAY	RPRT_PT 	39.587694	76.300556
v405	GLOMO	RPRT_PT 	39.865222	75.979167
v405	SPERY	RPRT_PT 	40.080417	75.723500
v405	PTW  	VORTAC  	40.222278	75.560278
v405	LANNA	RPRT_PT 	40.559750	75.027694
v405	SBJ  	VOR     	40.583028	74.741750
v405	FALLZ	RPRT_PT 	41.071417	74.125194
v405	NYACK	RPRT_PT 	41.124750	73.987139
v405	DOSWL	RPRT_PT 	41.234833	73.700139
v405	CMK  	VOR     	41.280056	73.581361
v405	NOBBI	RPRT_PT 	41.423972	73.637806
v405	CASSH	RPRT_PT 	41.595278	73.705333
v405	PWL  	VOR     	41.769750	73.600556
v405	VEERS	RPRT_PT 	41.911556	73.283778
v405	BDL  	VORTAC  	41.942639	72.691000
v405	BLATT	RPRT_PT 	41.826972	72.015278
v405	PVD  	VORTAC  	41.724333	71.429639
